platform,type,id,parent_id,url,author,title,text,like_count,reaction_count,view_count,retweet_count,reply_count,comment_count,source,timestamp,parties_mentioned,is_palladam_related,nlp_sentiment,nlp_sentiment_score,nlp_trend_score,region
facebook,post,52b979b6580015ab,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"Stalin strategy topples Amit Shah social engineering! | Ayyanathan.K | The Rooster News Breaking Tamil Nadu Politics Update (February 21, 2026): Lokesh Tamilselvan, son…  See more",,,,,,,scrapy_facebook_search,2026-03-30T20:21:07.851675,"dmk,admk",True,,,,tamil_nadu_general
youtube,post,DF9hlTew2Jc,,https://www.youtube.com/watch?v=DF9hlTew2Jc,News18 Tamil Nadu,BREAKING | TVK | Vijay | தவெக இரண்டாம் கட்ட வேட்பாளர்கள் இன்று தேர்வு | TVK Candidates | NewsTamil,,,,15252,,,,scrapy_youtube,2026-03-30T21:24:37.923637,tvk,True,,,,tamil_nadu_general
youtube,post,NBSsNoDrPbE,,https://www.youtube.com/watch?v=NBSsNoDrPbE,News18 Tamil Nadu,TN Assembly Election 2026 | சட்டமன்ற தேர்தல் 2026.. அதிமுக தொகுதி பங்கீடு முழு விவரம்!! | ADMK | EPS,,,,227310,,,,scrapy_youtube,2026-03-30T21:24:32.102916,"dmk,admk",True,,,,tamil_nadu_general
youtube,post,2sUBKPWIrBA,,https://www.youtube.com/watch?v=2sUBKPWIrBA,News18 Tamil Nadu,🔴LIVE | DMK Women Conference | வெல்லும் தமிழ்ப் பெண்கள்- திமுக மகளிர் மாநாடு | CM MK Stalin | N18L,,,,29219,,,,scrapy_youtube,2026-03-30T21:24:30.270394,dmk,True,,,,tamil_nadu_general
youtube,post,EO1IrPkAN4w,,https://www.youtube.com/watch?v=EO1IrPkAN4w,News18 Tamil Nadu,Breaking News | பல்லடத்தில் வரும் 29ஆம் தேதி திமுக மேற்கு மண்டல மகளிர் அணி மாநாடு | DMK,,,,4555,,,,scrapy_youtube,2026-03-30T21:24:30.269395,dmk,True,,,,tamil_nadu_general
facebook,post,a737030d636d3964,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,Cm sleeping is this Bihar UP or mother Tamil Nadu. Save Tn.  #TamilNews   #tamilnewsupdates   #tamil   #tamilcinema   #tvk   #DMK4TN,,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.594168,"dmk,admk,tvk",True,,,,tamil_nadu_general
facebook,post,36e5ce6533fb6ffa,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,Cm is sleeping with the police department. Save Tamilnadu.,,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.594168,"dmk,admk",True,,,,tamil_nadu_general
facebook,post,442a28d7e6c21e65,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,Cm sleeping is this Bihar UP or mother Tamil Nadu. Save Tn.  #TamilNews   #tamilnewsupdates   #tamil   #tamilcinema   #tvk   #DMK4TN Is this Bihar or UP .  Cm is sleeping with the police department. Save Tamilnadu. #tamil   #tamilcinema   #tamilreels   #tamilnadupolitics   #tvk   #TVKVijay   #tvkvijayspeech   #TamilNews   #TamilnaduNews   #tamilcomedy   #ADMK   #dmk …  See more,,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.593166,"dmk,admk,tvk",True,,,,tamil_nadu_general
facebook,post,442a28d7e6c21e65,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,Cm sleeping is this Bihar UP or mother Tamil Nadu. Save Tn.  #TamilNews   #tamilnewsupdates   #tamil   #tamilcinema   #tvk   #DMK4TN Is this Bihar or UP .  Cm is sleeping with the police department. Save Tamilnadu. #tamil   #tamilcinema   #tamilreels   #tamilnadupolitics   #tvk   #TVKVijay   #tvkvijayspeech   #TamilNews   #TamilnaduNews   #tamilcomedy   #ADMK   #dmk …  See more,,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.592166,"dmk,admk,tvk",True,,,,tamil_nadu_general
facebook,post,52b979b6580015ab,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"Stalin strategy topples Amit Shah social engineering! | Ayyanathan.K | The Rooster News Breaking Tamil Nadu Politics Update (February 21, 2026): Lokesh Tamilselvan, son…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.582991,"dmk,admk",True,,,,tamil_nadu_general
facebook,post,52b979b6580015ab,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"Stalin strategy topples Amit Shah social engineering! | Ayyanathan.K | The Rooster News Breaking Tamil Nadu Politics Update (February 21, 2026): Lokesh Tamilselvan, son…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.582991,"dmk,admk",True,,,,tamil_nadu_general
facebook,post,7d2885c8eaa01b7a,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"Breaking Tamil Nadu Politics Update (February 21, 2026): Lokesh Tamilselvan, son…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.582991,"dmk,admk",True,,,,tamil_nadu_general
facebook,post,94266e914d88b0b1,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"To those opposing the Government of Tamil Nadu’s firm stand against Hindi imposition and the slow erosion of India’s linguistic diversity, let’s set the record straight…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.580992,"dmk,admk",True,,,,tamil_nadu_general
facebook,post,94266e914d88b0b1,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"To those opposing the Government of Tamil Nadu’s firm stand against Hindi imposition and the slow erosion of India’s linguistic diversity, let’s set the record straight…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.580992,"dmk,admk",True,,,,tamil_nadu_general
facebook,post,94266e914d88b0b1,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"To those opposing the Government of Tamil Nadu’s firm stand against Hindi imposition and the slow erosion of India’s linguistic diversity, let’s set the record straight…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:24:53.580992,"dmk,admk",True,,,,tamil_nadu_general
youtube,post,DF9hlTew2Jc,,https://www.youtube.com/watch?v=DF9hlTew2Jc,News18 Tamil Nadu,BREAKING | TVK | Vijay | தவெக இரண்டாம் கட்ட வேட்பாளர்கள் இன்று தேர்வு | TVK Candidates | NewsTamil,,,,15252,,,,scrapy_youtube,2026-03-30T21:37:24.585081,tvk,True,,,,tamil_nadu_general
youtube,post,7jFNvjhYbHc,,https://www.youtube.com/watch?v=7jFNvjhYbHc,King 360,பல்லடம் ரிங் ரோடு ..? - அதிமுக ஆனந்தன் கேள்விக்கு EV Velu vs ADMK Anadhan at TN Assembly,,,,358,,,,scrapy_youtube,2026-03-30T21:37:22.374129,"dmk,admk",True,,,,tamil_nadu_general
youtube,post,NBSsNoDrPbE,,https://www.youtube.com/watch?v=NBSsNoDrPbE,News18 Tamil Nadu,TN Assembly Election 2026 | சட்டமன்ற தேர்தல் 2026.. அதிமுக தொகுதி பங்கீடு முழு விவரம்!! | ADMK | EPS,,,,227310,,,,scrapy_youtube,2026-03-30T21:37:22.372126,"dmk,admk",True,,,,tamil_nadu_general
youtube,post,EO1IrPkAN4w,,https://www.youtube.com/watch?v=EO1IrPkAN4w,News18 Tamil Nadu,Breaking News | பல்லடத்தில் வரும் 29ஆம் தேதி திமுக மேற்கு மண்டல மகளிர் அணி மாநாடு | DMK,,,,4555,,,,scrapy_youtube,2026-03-30T21:37:19.338366,dmk,True,,,,tamil_nadu_general
youtube,post,2sUBKPWIrBA,,https://www.youtube.com/watch?v=2sUBKPWIrBA,News18 Tamil Nadu,🔴LIVE | DMK Women Conference | வெல்லும் தமிழ்ப் பெண்கள்- திமுக மகளிர் மாநாடு | CM MK Stalin | N18L,,,,29219,,,,scrapy_youtube,2026-03-30T21:37:19.338366,dmk,True,,,,tamil_nadu_general
facebook,post,52b979b6580015ab,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"Stalin strategy topples Amit Shah social engineering! | Ayyanathan.K | The Rooster News Breaking Tamil Nadu Politics Update (February 21, 2026): Lokesh Tamilselvan, son…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:37:43.747218,"dmk,admk",True,,,,tamil_nadu_general
facebook,post,52b979b6580015ab,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"Stalin strategy topples Amit Shah social engineering! | Ayyanathan.K | The Rooster News Breaking Tamil Nadu Politics Update (February 21, 2026): Lokesh Tamilselvan, son…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:37:43.747218,"dmk,admk",True,,,,tamil_nadu_general
facebook,post,7d2885c8eaa01b7a,,https://www.facebook.com/search/posts?q=palladam%20admk%20OR%20palladam%20aiadmk%20OR%20palladam%20%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,,"Breaking Tamil Nadu Politics Update (February 21, 2026): Lokesh Tamilselvan, son…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:37:43.747218,"dmk,admk",True,,,,tamil_nadu_general
youtube,post,LWpru7zZwOw,,https://www.youtube.com/watch?v=LWpru7zZwOw,News18 Tamil Nadu,AIADMK |  சட்டமன்றத் தேர்தல்அதிமுக கூட்டணி தொகுதிப் பங்கீடு 2021 Vs 2026 | Tamil News,,,,87222,,,,scrapy_youtube,2026-03-30T21:58:33.823961,"dmk,admk",False,neutral,0.8866,1.8605,tamil_nadu_general
youtube,post,QwupPsrYWJE,,https://www.youtube.com/watch?v=QwupPsrYWJE,BBC News Tamil,அதிமுக-விற்கு அதிர்ச்சி கொடுத்த கொங்கு மண்டல சர்வே முடிவுகள் | Tamil nadu elections 2021,,,,40596,,,,scrapy_youtube,2026-03-30T21:58:33.823961,"dmk,admk",False,neutral,0.4496,0.4651,tamil_nadu_general
youtube,post,-uDoxCCy9bY,,https://www.youtube.com/watch?v=-uDoxCCy9bY,Desiya Siragugal,கொங்கு மண்டலத்தை மீண்டும் கைப்பற்றுமா அதிமுக ? | ADMK | Tamil Nadu Elections 2021 | Kongu Region,,,,3998,,,,scrapy_youtube,2026-03-30T21:58:33.822963,"dmk,admk",False,neutral,0.6538,1.3953,tamil_nadu_general
youtube,post,RqZaC4-QmF0,,https://www.youtube.com/watch?v=RqZaC4-QmF0,India Today,Tamil Nadu Election 2026: DMK's Internal Survey Shows Big Lead; TVK Vijay Popular among Minorities,,,,87424,,,,scrapy_youtube,2026-03-30T21:58:31.628785,"dmk,tvk",False,neutral,0.6917,1.3953,tamil_nadu_general
youtube,post,HdfRUu3jZBA,,https://www.youtube.com/watch?v=HdfRUu3jZBA,News18 Tamil Nadu,"DMK Candidate Update | ""கரூர், நாமக்கல் மாவட்ட திமுக வேட்பாளர்கள் யார்?"" | TN Assembly Election 2026",,,,48023,,,,scrapy_youtube,2026-03-30T21:58:31.627782,dmk,False,neutral,0.8604,0.4651,tamil_nadu_general
youtube,post,dQT4M-JwQW4,,https://www.youtube.com/watch?v=dQT4M-JwQW4,Gem Television,AIADMK Candidate list | EPS | அதிமுகவின் வேட்பாளர் பட்டியல் வெளியீடு | Tamilnadu elections 2026,,,,6436,,,,scrapy_youtube,2026-03-30T21:58:26.245884,"dmk,admk",True,neutral,0.8748,2.3256,tamil_nadu_general
youtube,post,HdfRUu3jZBA,,https://www.youtube.com/watch?v=HdfRUu3jZBA,News18 Tamil Nadu,"DMK Candidate Update | ""கரூர், நாமக்கல் மாவட்ட திமுக வேட்பாளர்கள் யார்?"" | TN Assembly Election 2026",,,,48023,,,,scrapy_youtube,2026-03-30T21:58:23.482591,"dmk,tvk",False,neutral,0.8604,0.4651,tamil_nadu_general
